session;created;modified;ended;expired;treat;variable;value;treat_nr
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonosp;tru_ben_4;   4;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonosp;tch_1;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonosp;tch_2;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonosp;tch_3;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonosp;tch_4;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonosp;tch_5;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tsm_1;   4;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tsm_2;   4;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tsm_3;   4;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tsm_4;   4;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tsc_1;   1;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tsc_2;   4;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tsc_3;   1;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_exp_1;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_exp_2;   6;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_exp_3;   6;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_exp_4;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_exp_5;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_exp_6;   6;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_int_1;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_int_2;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_int_3;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_int_4;   6;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_ben_1;   6;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_ben_2;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_ben_3;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tru_ben_4;   5;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tch_4;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tch_5;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tch_1;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tch_2;-999;1
BcE6tMk6BZKbgzA_aX44M7YhSZLdqgzbmev2C1khowLS2a8vrbHa1frwOWb0oC_X;2019-11-05 10:53:09;2019-11-05 10:57:32;2019-11-05 10:57:32;NA;nonvis;tch_3;-999;1
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tsm_1;   1;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tsm_2;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tsm_3;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tsm_4;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tsc_1;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tsc_2;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tsc_3;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_int_2;   6;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_int_3;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_int_4;   6;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_ben_1;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_ben_2;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_ben_3;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_ben_4;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_exp_1;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_exp_2;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_exp_3;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_exp_4;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_exp_5;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_exp_6;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tru_int_1;   5;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tch_1;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tch_2;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tch_3;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tch_4;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonosp;tch_5;-999;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tsm_1;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tsm_2;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tsm_3;   1;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tsm_4;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tsc_1;   1;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tsc_2;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tsc_3;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_exp_1;   6;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_exp_2;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_exp_3;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_exp_4;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_exp_5;   5;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_exp_6;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_int_1;   5;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_int_2;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_int_3;   5;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_int_4;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_ben_1;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_ben_2;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_ben_3;   6;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tru_ben_4;   4;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tch_1;   3;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tch_2;   1;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tch_3;   2;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tch_4;   1;2
ktBVWkm2uyO1DoJlLaPBlsUbbvdUXWR2dRaClgyMpbYjRthhny5k7caLoTNO-X87;2019-11-04 22:17:58;2019-11-04 22:19:31;2019-11-04 22:19:31;NA;nonvis;tch_5;   3;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tsm_1;   1;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tsm_2;   2;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tsm_3;   3;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tsm_4;   3;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tsc_1;   1;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tsc_2;   4;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tsc_3;   3;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_int_2;   5;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_int_3;   2;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_int_4;   2;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_ben_1;   1;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_ben_2;   6;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_ben_3;   2;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_ben_4;   5;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_exp_1;   2;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_exp_2;   3;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_exp_3;   5;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_exp_4;   7;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_exp_5;   4;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_exp_6;   3;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tru_int_1;   6;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tch_1;-999;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tch_2;-999;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tch_3;-999;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tch_4;-999;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonosp;tch_5;-999;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonvis;tsm_1;   1;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonvis;tsm_2;   4;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonvis;tsm_3;   3;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonvis;tsm_4;   2;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonvis;tsc_1;   2;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonvis;tsc_2;   4;2
aeHBrnbsSqece0kbJjPyElwvVlIT3FOBRXSDF00I8zAFvUPkMxnh9KwT9fTNJRsk;2019-11-04 23:16:46;2019-11-04 23:19:43;2019-11-04 23:19:43;NA;nonvis;tsc_3;   1;2
